"Country or Area","Year","Value"
"Romania","2017","1696.3823219638"
"Romania","2016","1538.33198577928"
"Romania","2015","1381.32002578391"
"Romania","2014","1260.04219380371"
"Romania","2013","1181.17912320637"
"Romania","2012","1091.86450617817"
"Romania","2011","999.110934736912"
"Romania","2010","899.267100364116"
"Romania","2009","850.360030564387"
"Romania","2008","873.637252046587"
"Romania","2007","617.47597591433"
"Romania","2006","452.428570653982"
"Romania","2005","348.678896649136"
"Romania","2004","277.578402666508"
"Romania","2003","216.019665906241"
"Romania","2002","158.460188134992"
"Romania","2001","106.082623536027"
"Romania","2000","66.7558676774979"
"Romania","1999","37.6193142012983"
"Romania","1998","22.7643243732195"
"Romania","1997","10.0637810338255"
"Romania","1996","4.65205019525609"
"Romania","1995","2.46595205838415"
"Romania","1994","1.15820800706472"
"Romania","1993","0.68839537430221"
"Romania","1992","0.40539519943776"
"Romania","1991","0.2606255802382"
"Romania","1990","0.16472084749036"
"Russian Federation","2021","38619.9319879457"
"Russian Federation","2020","39081.7913410517"
"Russian Federation","2019","36000.3036464677"
"Russian Federation","2018","42535.6467938711"
"Russian Federation","2017","34357.463207356"
"Russian Federation","2016","23646.8667798548"
"Russian Federation","2015","22456.236446346"
"Russian Federation","2014","24871.429415664"
"Russian Federation","2013","21785.3018133693"
"Russian Federation","2012","17840.1716768086"
"Russian Federation","2011","11306.1705390517"
"Russian Federation","2010","13444.56091"
"Russian Federation","2009","12530.0107939748"
"Russian Federation","2008","17926.3907894721"
"Russian Federation","2007","16829.1346385881"
"Russian Federation","2006","17999.5840072441"
"Russian Federation","2005","19817.8104282449"
"Russian Federation","2004","18409.9393632021"
"Russian Federation","2003","14612.7926145885"
"Russian Federation","2002","19303.1503124134"
"Russian Federation","2001","25208.8933269716"
"Russian Federation","2000","26569.7581744847"
"Russian Federation","1999","22671.8988162315"
"Russian Federation","1998","21834.3106066416"
"Russian Federation","1997","18009.7358459799"
"Russian Federation","1996","13611.1436858221"
"Russian Federation","1995","15447.3144842258"
"Russian Federation","1994","15469.6355295884"
"Russian Federation","1993","18278.4100904389"
"Russian Federation","1992","28192.1402495568"
"Russian Federation","1991","34229.660541312"
"Russian Federation","1990","35937.158805248"
"Slovakia","2021","672.373462648219"
"Slovakia","2020","646.648664589163"
"Slovakia","2019","688.685876852304"
"Slovakia","2018","675.620764160764"
"Slovakia","2017","710.194432961387"
"Slovakia","2016","647.951988617868"
"Slovakia","2015","704.835072608107"
"Slovakia","2014","626.139157694353"
"Slovakia","2013","620.993407411041"
"Slovakia","2012","602.07395934895"
"Slovakia","2011","576.434453816629"
"Slovakia","2010","569.221947240357"
"Slovakia","2009","492.195970367776"
"Slovakia","2008","431.4976584404"
"Slovakia","2007","368.160075049968"
"Slovakia","2006","323.939537824487"
"Slovakia","2005","277.093568576272"
"Slovakia","2004","240.283820982214"
"Slovakia","2003","201.168952411322"
"Slovakia","2002","167.955315220328"
"Slovakia","2001","130.291614977953"
"Slovakia","2000","98.2015191602848"
"Slovakia","1999","71.8230791092001"
"Slovakia","1998","50.7251699568227"
"Slovakia","1997","38.3325956247485"
"Slovakia","1996","26.3074212767937"
"Slovakia","1995","12.3812943830932"
"Slovakia","1994","0.2037235"
"Slovenia","2021","267.039430544354"
"Slovenia","2020","277.761265511174"
"Slovenia","2019","282.19059395522"
"Slovenia","2018","304.605101496223"
"Slovenia","2017","323.865913696826"
"Slovenia","2016","328.001915731841"
"Slovenia","2015","312.094208349751"
"Slovenia","2014","302.903806507532"
"Slovenia","2013","288.997552348753"
"Slovenia","2012","268.335956530454"
"Slovenia","2011","244.238955602348"
"Slovenia","2010","232.679751368956"
"Slovenia","2009","219.262689841494"
"Slovenia","2008","202.52242060484"
"Slovenia","2007","176.239364524866"
"Slovenia","2006","151.779910077536"
"Slovenia","2005","130.254501578541"
"Slovenia","2004","109.285800048187"
"Slovenia","2003","88.6949356272074"
"Slovenia","2002","70.1967484183372"
"Slovenia","2001","55.9867962971906"
"Slovenia","2000","41.0525994560351"
"Slovenia","1999","28.3279218816383"
"Slovenia","1998","28.0902390104395"
"Slovenia","1997","31.3638960988269"
"Slovenia","1996","27.177811337623"
"Slovenia","1995","29.9222623987137"
"Slovenia","1994","28.7766232"
"Slovenia","1993","28.5565124"
"Spain","2021","3612.74257753499"
"Spain","2020","3497.50496873462"
"Spain","2019","4277.43069032784"
"Spain","2018","4395.12578794149"
"Spain","2017","6082.20606539686"
"Spain","2016","7954.38778311198"
"Spain","2015","8181.88282190557"
"Spain","2014","14751.8200820874"
"Spain","2013","14869.3029944495"
"Spain","2012","14965.6855798857"
"Spain","2011","14980.9490947314"
"Spain","2010","15577.7703361413"
"Spain","2009","15165.3768918805"
"Spain","2008","16525.6239423026"
"Spain","2007","15588.8203245464"
"Spain","2006","13617.8218172649"
"Spain","2005","11151.779726796"
"Spain","2004","9862.94591078551"
"Spain","2003","9385.88969693014"
"Spain","2002","7403.55492710277"
"Spain","2001","8356.896181762"
"Spain","2000","10873.9030716798"
"Spain","1999","9279.23640391723"
"Spain","1998","7508.00371880339"
"Spain","1997","7100.9649541455"
"Spain","1996","5834.69187706454"
"Spain","1995","4916.20281255045"
"Spain","1994","3664.2000044144"
"Spain","1993","2393.2000039432"
"Spain","1992","2927.8880013764"
"Spain","1991","2309.3759991072"
"Spain","1990","2546.9599974704"
"Sweden","2021","840.828883756483"
"Sweden","2020","888.585367413728"
"Sweden","2019","937.820655558584"
"Sweden","2018","987.392750247711"
"Sweden","2017","1042.153109567"
"Sweden","2016","1076.8977807539"
"Sweden","2015","1058.54779959739"
"Sweden","2014","1039.00195721989"
"Sweden","2013","1013.79568177482"
"Sweden","2012","1022.76094259896"
"Sweden","2011","1038.85354093141"
"Sweden","2010","1063.67255050094"
"Sweden","2009","1084.02022595657"
"Sweden","2008","1087.41686775102"
"Sweden","2007","1072.49033996082"
"Sweden","2006","1067.74743526475"
"Sweden","2005","1044.85838445103"
"Sweden","2004","1022.26108179204"
"Sweden","2003","947.326901005715"
"Sweden","2002","880.803692183328"
"Sweden","2001","803.784943190739"
"Sweden","2000","725.369755613046"
"Sweden","1999","602.547306820068"
"Sweden","1998","457.828601398852"
"Sweden","1997","353.021334967537"
"Sweden","1996","215.642956781068"
"Sweden","1995","128.723823017223"
"Sweden","1994","69.1720007788381"
"Sweden","1993","28.3481490637827"
"Sweden","1992","11.7149964077849"
"Sweden","1991","10.1834764594437"
"Sweden","1990","5.9488172270393"
"Switzerland","2021","1241.48096344005"
"Switzerland","2020","1322.69960910422"
"Switzerland","2019","1342.92011149798"
"Switzerland","2018","1419.46954657595"
"Switzerland","2017","1390.4140540614"
"Switzerland","2016","1396.8142095304"
"Switzerland","2015","1426.49621206921"
"Switzerland","2014","1388.86256395177"
"Switzerland","2013","1353.81353758613"
"Switzerland","2012","1375.07193904025"
"Switzerland","2011","1310.07788472062"
"Switzerland","2010","1244.35432427123"
"Switzerland","2009","1210.33944865099"
"Switzerland","2008","1215.69673588609"
"Switzerland","2007","1194.80831509163"
"Switzerland","2006","1103.40139118684"
"Switzerland","2005","997.142792383679"
"Switzerland","2004","961.458904355237"
"Switzerland","2003","867.791423091311"
"Switzerland","2002","787.655720445657"
"Switzerland","2001","698.460607791267"
"Switzerland","2000","603.900073843422"
"Switzerland","1999","504.440185431281"
"Switzerland","1998","428.643425074668"
"Switzerland","1997","338.088279237491"
"Switzerland","1996","277.899968072475"
"Switzerland","1995","227.420931158223"
"Switzerland","1994","75.6126929448031"
"Switzerland","1993","30.7471252094434"
"Switzerland","1992","14.5526463463127"
"Switzerland","1991","1.3715849847735"
"Switzerland","1990","0.0225283552"
"Türkiye","2021","7209.79913787944"
"Türkiye","2020","6497.73387053208"
"Türkiye","2019","5676.59572152708"
"Türkiye","2018","5040.33010747977"
"Türkiye","2017","5256.43672377606"
"Türkiye","2016","5110.98999650539"
"Türkiye","2015","4817.54993968459"
"Türkiye","2014","4929.69968248071"
"Türkiye","2013","4471.16210734234"
"Türkiye","2012","4256.94838676063"
"Türkiye","2011","3432.77456844341"
"Türkiye","2010","3054.43347146971"
"Türkiye","2009","2111.28034281378"
"Türkiye","2008","1896.13812499598"
"Türkiye","2007","1713.19300956487"
"Türkiye","2006","1424.18969214271"
"Türkiye","2005","1146.88282866124"
"Türkiye","2004","909.371796254491"
"Türkiye","2003","628.798307196726"
"Türkiye","2002","417.186727909241"
"Türkiye","2001","232.003643733401"
"Türkiye","2000","115.656211508405"
"Ukraine","2021","1901.01836490021"
"Ukraine","2020","1751.49503046416"
"Ukraine","2019","1684.99593410077"
"Ukraine","2018","1395.83049933596"
"Ukraine","2017","1049.28348171302"
"Ukraine","2016","921.373314270171"
"Ukraine","2015","801.64997846126"
"Ukraine","2014","869.100212907154"
"Ukraine","2013","891.707253467631"
"Ukraine","2012","844.294092446126"
"Ukraine","2011","823.172710546152"
"Ukraine","2010","743.860555995811"
"Ukraine","2009","663.762795952115"
"Ukraine","2008","647.249334655973"
"Ukraine","2007","561.126979854546"
"Ukraine","2006","402.277596579562"
"Ukraine","2005","285.073158361908"
"Ukraine","2004","187.255739508298"
"Ukraine","2003","105.204616700276"
"Ukraine","2002","64.2713078674231"
"Ukraine","2001","29.0488003718357"
"Ukraine","2000","15.7315887340818"
"Ukraine","1999","14.1424997308824"
"Ukraine","1998","13.0193475573529"
"Ukraine","1997","6.430905"
"United Kingdom","2021","10819.7102871536"
"United Kingdom","2020","11525.4637952368"
"United Kingdom","2019","12333.1459789747"
"United Kingdom","2018","12950.5500481041"
"United Kingdom","2017","13267.8599032414"
"United Kingdom","2016","13359.7261261378"
"United Kingdom","2015","13349.2905000121"
"United Kingdom","2014","13343.1597547237"
"United Kingdom","2013","13176.8936515488"
"United Kingdom","2012","12755.1568370644"
"United Kingdom","2011","12134.8825947452"
"United Kingdom","2010","11503.3284488863"
"United Kingdom","2009","10920.9083230457"
"United Kingdom","2008","10396.9182809666"
"United Kingdom","2007","9964.98276522373"
"United Kingdom","2006","9521.97297473924"
"United Kingdom","2005","8677.17485964415"
"United Kingdom","2004","7917.71877647369"
"United Kingdom","2003","8797.69747521359"
"United Kingdom","2002","8021.3296179948"
"United Kingdom","2001","7638.82274626573"
"United Kingdom","2000","6964.33310236022"
"United Kingdom","1999","8525.73372262905"
"United Kingdom","1998","15373.8228930744"
"United Kingdom","1997","18356.1080046855"
"United Kingdom","1996","16429.4383603067"
"United Kingdom","1995","15619.6534241665"
"United Kingdom","1994","14537.303027827"
"United Kingdom","1993","13764.6857282083"
"United Kingdom","1992","13102.5562034705"
"United Kingdom","1991","12582.8257281605"
"United Kingdom","1990","12068.4574674711"
"United States of America","2021","158774.992115667"
"United States of America","2020","152279.998756102"
"United States of America","2019","149355.426457905"
"United States of America","2018","144940.17556519"
"United States of America","2017","145330.484577493"
"United States of America","2016","144033.208416969"
"United States of America","2015","144455.491263394"
"United States of America","2014","141872.590553877"
"United States of America","2013","137522.778994704"
"United States of America","2012","137205.385123443"
"United States of America","2011","138183.622468219"
"United States of America","2010","135113.786173429"
"United States of America","2009","127279.682867881"
"United States of America","2008","127381.181663987"
"United States of America","2007","123357.346350605"
"United States of America","2006","113206.295523294"
"United States of America","2005","109261.347239541"
"United States of America","2004","106706.346734048"
"United States of America","2003","98122.9091065804"
"United States of America","2002","103783.530034012"
"United States of America","2001","98171.7849436475"
"United States of America","2000","101050.225985654"
"United States of America","1999","96080.8089143708"
"United States of America","1998","97729.0419230263"
"United States of America","1997","80544.2060633267"
"United States of America","1996","71320.8741473006"
"United States of America","1995","62970.6021577174"
"United States of America","1994","46551.572960373"
"United States of America","1993","40266.4305147853"
"United States of America","1992","39830.6583327549"
"United States of America","1991","34870.5400833543"
"United States of America","1990","38783.3563522279"

