"Country or Area","Year","Value"
"Canada","1997","676394.224335255"
"Canada","1996","660767.80299398"
"Canada","1995","639070.285252244"
"Canada","1994","621934.1289438"
"Canada","1993","601743.65443554"
"Canada","1992","599242.66159293"
"Canada","1991","582031.22167029"
"Canada","1990","588602.823844428"
"Croatia","2021","24446.4182317312"
"Croatia","2020","23906.8178485708"
"Croatia","2019","24799.3850119497"
"Croatia","2018","24600.986811995"
"Croatia","2017","25709.3070960703"
"Croatia","2016","24833.9443139464"
"Croatia","2015","24611.0481546476"
"Croatia","2014","24157.1847632626"
"Croatia","2013","24890.0935225927"
"Croatia","2012","26113.0980086238"
"Croatia","2011","27868.6703145878"
"Croatia","2010","28171.0612920209"
"Croatia","2009","28577.6376106452"
"Croatia","2008","30767.5389179806"
"Croatia","2007","31720.8723346171"
"Croatia","2006","30283.8813497862"
"Croatia","2005","29876.440591734"
"Croatia","2004","29386.4450322587"
"Croatia","2003","29369.440381904"
"Croatia","2002","27906.893556667"
"Croatia","2001","26840.6908902176"
"Croatia","2000","25653.6472635857"
"Croatia","1999","25955.2079978998"
"Croatia","1998","24667.9112491295"
"Croatia","1997","24543.0464930142"
"Croatia","1996","23180.0487611952"
"Croatia","1995","22686.4250141664"
"Croatia","1994","22015.0236729328"
"Croatia","1993","22930.422944862"
"Croatia","1992","22932.5665893553"
"Croatia","1991","24818.23437923"
"Croatia","1990","31454.1820495057"
"Cyprus","2021","8670.01523813342"
"Cyprus","2020","8502.85742775089"
"Cyprus","2019","8891.61875255438"
"Cyprus","2018","8821.19568151655"
"Cyprus","2017","8966.06743170521"
"Cyprus","2016","8790.12251939741"
"Cyprus","2015","8343.27157279353"
"Cyprus","2014","8294.91527567374"
"Cyprus","2013","7920.23497957017"
"Cyprus","2012","8624.6842976468"
"Cyprus","2011","9158.46317685497"
"Cyprus","2010","9455.86735329316"
"Cyprus","2009","9789.97854715473"
"Cyprus","2008","10025.3998859939"
"Cyprus","2007","9803.64952239109"
"Cyprus","2006","9470.48755507554"
"Cyprus","2005","9222.44157641521"
"Cyprus","2004","9077.63114604947"
"Cyprus","2003","8874.12355849413"
"Cyprus","2002","8482.31259085294"
"Cyprus","2001","8247.74741894943"
"Cyprus","2000","8306.44317319378"
"Cyprus","1999","8032.28947093613"
"Cyprus","1998","7754.8964617012"
"Cyprus","1997","7439.0328332959"
"Cyprus","1996","7345.02810248227"
"Cyprus","1995","6972.18305491878"
"Cyprus","1994","7057.36649007575"
"Cyprus","1993","6800.58392392536"
"Cyprus","1992","6513.67456447651"
"Cyprus","1991","6076.34944153024"
"Cyprus","1990","5571.72781168549"
"Czechia","2021","118381.690605425"
"Czechia","2020","113072.052254782"
"Czechia","2019","123451.260562435"
"Czechia","2018","129180.055131985"
"Czechia","2017","130951.935618019"
"Czechia","2016","130106.965985273"
"Czechia","2015","128506.449015901"
"Czechia","2014","127080.041392121"
"Czechia","2013","129251.706746143"
"Czechia","2012","134610.181773864"
"Czechia","2011","138568.001912861"
"Czechia","2010","140167.571767991"
"Czechia","2009","137280.293661301"
"Czechia","2008","146768.586435806"
"Czechia","2007","151829.891176814"
"Czechia","2006","150166.773153678"
"Czechia","2005","148934.987994807"
"Czechia","2004","151009.988671731"
"Czechia","2003","150152.892482296"
"Czechia","2002","146965.749430718"
"Czechia","2001","150760.152661183"
"Czechia","2000","151139.209533758"
"Czechia","1999","141062.007515232"
"Czechia","1998","151034.594195379"
"Czechia","1997","157200.367652405"
"Czechia","1996","161709.651276075"
"Czechia","1995","158371.950516667"
"Czechia","1994","159410.637890244"
"Czechia","1993","168323.668681759"
"Czechia","1992","175034.846138206"
"Czechia","1991","180859.665428429"
"Czechia","1990","198775.27153182"
"Denmark","2021","45515.579085262"
"Denmark","2020","44483.8000744434"
"Denmark","2019","46941.6710196458"
"Denmark","2018","50726.0215574889"
"Denmark","2017","50773.9140433332"
"Denmark","2016","52906.1519029542"
"Denmark","2015","50834.6194028859"
"Denmark","2014","53608.8960229618"
"Denmark","2013","57779.385362138"
"Denmark","2012","56058.8083253947"
"Denmark","2011","60652.6238486577"
"Denmark","2010","65857.4476966529"
"Denmark","2009","65544.8563597541"
"Denmark","2008","68291.3512003331"
"Denmark","2007","71880.2744639612"
"Denmark","2006","76500.4136569427"
"Denmark","2005","68748.1819731182"
"Denmark","2004","73060.0743123623"
"Denmark","2003","79006.622588953"
"Denmark","2002","73871.1521321797"
"Denmark","2001","74398.1078605965"
"Denmark","2000","72662.4487868019"
"Denmark","1999","76824.8917417232"
"Denmark","1998","79455.9379390483"
"Denmark","1997","83411.408098405"
"Denmark","1996","92928.6885462225"
"Denmark","1995","79748.7263154698"
"Denmark","1994","82598.7710340317"
"Denmark","1993","78670.8638366342"
"Denmark","1992","76517.5778514318"
"Denmark","1991","82432.9957387425"
"Denmark","1990","71820.9350152736"
"Estonia","2021","12615.1715098191"
"Estonia","2020","11407.0831627531"
"Estonia","2019","14537.8516473823"
"Estonia","2018","20030.1032482558"
"Estonia","2017","20896.1146078565"
"Estonia","2016","19603.1286670126"
"Estonia","2015","17972.5911850475"
"Estonia","2014","21040.7629308534"
"Estonia","2013","21865.0803297811"
"Estonia","2012","19962.9291774311"
"Estonia","2011","21079.7258728287"
"Estonia","2010","21111.5950389904"
"Estonia","2009","16508.2585049861"
"Estonia","2008","19941.8421651673"
"Estonia","2007","22046.4417378072"
"Estonia","2006","18490.0540243576"
"Estonia","2005","19140.6212846849"
"Estonia","2004","19362.2605205164"
"Estonia","2003","19233.2766426567"
"Estonia","2002","17300.0796746591"
"Estonia","2001","17887.9998977996"
"Estonia","2000","17453.3388630341"
"Estonia","1999","17829.2412459538"
"Estonia","1998","18992.0410697414"
"Estonia","1997","20719.2474437099"
"Estonia","1996","21007.7378616595"
"Estonia","1995","20063.9244693374"
"Estonia","1994","22225.0227331957"
"Estonia","1993","21751.6531158329"
"Estonia","1992","27215.5146967478"
"Estonia","1991","37402.7145615052"
"Estonia","1990","40276.3625495132"
"European Union","2021","3468394.08466801"
"European Union","2020","3300463.61001495"
"European Union","2019","3588259.60581292"
"European Union","2018","3747655.8899542"
"European Union","2017","3832777.04259374"
"European Union","2016","3811406.64870187"
"European Union","2015","3809061.47428818"
"European Union","2014","3764333.0158579"
"European Union","2013","3905193.39195458"
"European Union","2012","3991710.90020112"
"European Union","2011","4066020.15664504"
"European Union","2010","4176794.13197725"
"European Union","2009","4089028.69636267"
"European Union","2008","4404071.85363218"
"European Union","2007","4498310.53900573"
"European Union","2006","4533404.37574555"
"European Union","2005","4537296.29983419"
"European Union","2004","4564128.22122197"
"European Union","2003","4561695.81678336"
"European Union","2002","4480931.20011777"
"European Union","2001","4495319.80158268"
"European Union","2000","4446889.19627092"
"European Union","1999","4458980.30452088"
"European Union","1998","4535002.6146657"
"European Union","1997","4574168.43125443"
"European Union","1996","4645355.28401392"
"European Union","1995","4554457.55728466"
"European Union","1994","4503905.85796281"
"European Union","1993","4527256.34509856"
"European Union","1992","4605654.43602338"
"European Union","1991","4755619.49767636"
"European Union","1990","4860553.44786502"
"Finland","2021","47799.4903537935"
"Finland","2020","47756.2809670398"
"Finland","2019","52726.0835023906"
"Finland","2018","55949.6561199998"
"Finland","2017","55030.8676425593"
"Finland","2016","57833.1955455622"
"Finland","2015","55009.2367584485"
"Finland","2014","58519.6776481819"
"Finland","2013","62700.9345802066"
"Finland","2012","62255.532912258"
"Finland","2011","67815.5631302088"
"Finland","2010","75555.9516717958"
"Finland","2009","67693.5790911931"
"Finland","2008","71310.2868232937"
"Finland","2007","79441.3503565263"
"Finland","2006","81112.61076281"
"Finland","2005","69704.7037406607"
"Finland","2004","81739.4259972549"
"Finland","2003","85490.3689331991"
"Finland","2002","77885.7074272919"
"Finland","2001","75474.7847766339"
"Finland","2000","70136.6149734067"
"Finland","1999","72048.0063170396"
"Finland","1998","72727.1829685333"
"Finland","1997","76409.3139523658"
"Finland","1996","77729.5556094448"
"Finland","1995","71743.5880675836"
"Finland","1994","75492.4106542001"
"Finland","1993","69915.1619113422"
"Finland","1992","67681.5439449104"
"Finland","1991","69041.4492641133"
"Finland","1990","71087.7539626184"
"France","2021","420060.755936269"
"France","2020","398297.030796456"
"France","2019","437646.626545507"
"France","2018","447070.005186176"
"France","2017","465262.154527665"
"France","2016","462641.635100792"
"France","2015","460283.690766284"
"France","2014","456751.015093499"
"France","2013","487905.797911214"
"France","2012","488200.248084743"
"France","2011","486264.327798229"
"France","2010","511152.920840809"
"France","2009","506882.099175386"
"France","2008","528088.163518339"
"France","2007","533554.384183006"
"France","2006","543309.925408064"
"France","2005","553899.478378898"
"France","2004","552209.060632702"
"France","2003","552609.451804716"
"France","2002","548271.481894924"
"France","2001","554283.263082224"
"France","2000","548714.50565015"
"France","1999","554358.770437556"
"France","1998","559284.260087616"
"France","1997","544943.583039445"
"France","1996","552521.597290805"
"France","1995","534172.16012272"
"France","1994","528083.795897651"
"France","1993","536244.457971782"
"France","1992","557279.937895792"
"France","1991","566897.426163017"
"France","1990","540830.691723612"
"Germany","2021","760358.008057834"
"Germany","2020","730922.689163224"
"Germany","2019","794633.66894194"
"Germany","2018","846171.189524816"
